17.693000  13.826000  0.000000
19.858000  12.564000  0.000000
21.106000  10.363000  0.000000
22.366000  5.656000  0.000000
22.367000  8.165000  0.000000
19.852000  1.261000  0.000000
17.690000  -0.000000  0.000000
21.104000  3.459000  0.000000
2.530000  -0.005000  0.000000
15.160000  -0.002000  0.000000
0.000000  -0.000000  0.000000
-2.163000  1.262000  0.000000
-3.415000  3.463000  0.000000
-4.677000  8.168000  0.000000
-4.678000  5.662000  0.000000
-2.159000  12.565000  0.000000
10.109000  13.837000  0.000000
7.585000  13.838000  0.000000
5.062000  13.833000  0.000000
2.535000  13.828000  0.000000
15.163000  13.830000  0.000000
0.007000  13.825000  0.000000
-3.412000  10.366000  0.000000
12.635000  13.835000  0.000000
10.108000  -0.010000  0.000000
7.583000  -0.012000  0.000000
5.058000  -0.011000  0.000000
12.631000  -0.009000  0.000000
16.391568  10.553000  0.022008
16.391568  12.029000  0.001533
17.670751  12.724286  0.064669
17.670751  8.371221  0.214306
17.670751  9.823667  0.096829
18.905140  10.553000  0.052949
18.905140  12.029000  0.097664
17.670751  4.000000  0.111528
17.670751  5.453610  0.198360
18.905140  6.197900  0.365879
18.905140  7.631998  0.366197
20.154752  8.371221  0.277643
20.154752  9.823667  0.101551
18.905140  3.272000  0.059965
20.154752  4.000000  0.127939
20.154752  5.453610  0.285154
21.411000  6.197900  0.230499
21.411000  7.631998  0.222359
17.670751  1.101000  0.057963
18.905140  1.797813  0.115173
5.067250  5.453610  0.694169
5.067250  4.000000  0.502754
3.815571  3.272000  0.179985
3.815571  1.797813  -0.019677
11.361143  3.272000  0.560015
2.546438  1.101000  -0.082942
3.815571  7.631998  0.474724
3.815571  6.197900  0.464654
11.361143  7.631998  0.745260
2.546438  5.453610  0.214526
11.361143  6.197900  0.737169
2.546438  4.000000  0.080794
10.098375  5.453610  0.747476
16.391568  3.272000  0.006192
1.302141  3.272000  -0.003959
10.098375  4.000000  0.704429
16.391568  1.797813  -0.011230
1.302141  1.797813  -0.018722
8.830644  3.272000  0.702934
15.145562  1.101000  -0.075224
0.021251  1.101000  0.062274
11.361143  12.029000  0.324859
2.546438  9.823667  0.107556
11.361143  10.553000  0.625531
2.546438  8.371221  0.233635
10.098375  9.823667  0.776427
16.391568  7.631998  0.111320
1.302141  7.631998  0.099133
10.098375  8.371221  0.764709
16.391568  6.197900  0.099989
1.302141  6.197900  0.093510
15.145562  5.453610  0.204491
0.021251  5.453610  0.163818
8.830644  7.631998  0.770276
8.830644  6.197900  0.758780
15.145562  4.000000  0.071867
0.021251  4.000000  0.055422
7.582124  5.453610  0.746393
13.876357  3.272000  0.189762
-1.214289  3.272000  0.021253
7.582124  4.000000  0.727630
13.876357  1.797813  -0.030834
-1.214289  1.797813  0.075378
10.098375  12.724286  0.357549
1.302141  10.553000  0.020109
8.830644  12.029000  0.597916
15.145562  9.823667  0.101360
0.021251  9.823667  0.068803
8.830644  10.553000  0.799901
15.145562  8.371221  0.225731
0.021251  8.371221  0.179923
7.582124  9.823667  0.786021
13.876357  7.631998  0.495476
-1.214289  7.631998  0.307291
7.582124  8.371221  0.787931
13.876357  6.197900  0.486375
-1.214289  6.197900  0.326076
6.330357  7.631998  0.769329
12.623562  5.453610  0.687356
-2.463372  5.453610  0.199230
6.330357  6.197900  0.756135
12.623562  4.000000  0.498435
-2.463372  4.000000  0.048547
7.582124  12.724286  0.378275
13.876357  10.553000  0.228309
-1.214289  10.553000  0.003215
6.330357  12.029000  0.346892
12.623562  9.823667  0.553922
-2.463372  9.823667  0.023161
6.330357  10.553000  0.631762
12.623562  8.371221  0.711175
-2.463372  8.371221  0.197016
5.067250  9.823667  0.542245
-3.721000  7.631998  0.108988
5.067250  8.371221  0.701564
-3.721000  6.197900  0.110979
5.067250  12.724286  0.103442
3.815571  12.029000  0.056770
3.815571  10.553000  0.231775
2.546438  12.724286  -0.009978
1.302141  12.029000  0.015463
6.330357  3.272000  0.555238
15.145562  12.724286  -0.036353
0.021251  12.724286  0.076403
13.876357  12.029000  0.027152
-1.214289  12.029000  0.068101
12.623562  12.724286  0.062862
6.330357  1.797813  0.242488
8.830644  1.797813  0.473897
11.361143  1.797813  0.239592
10.098375  1.101000  0.235108
7.582124  1.101000  0.244471
5.067250  1.101000  -0.010247
12.623562  1.101000  -0.021552
